row_type,timestamp,green,red,ir,accX,accY,accZ,gyroX,gyroY,gyroZ,temp0,temp1,temp2,hr,bp_sys,bp_dia,spo2,resp_rate,metrics_source,gesture_event,gesture_gyro_mag,gesture_accel_delta,voice_session_id,voice_trigger,voice_transcript,voice_confidence,voice_started_at,voice_ended_at,voice_duration_sec,audio_file,audio_mime_type,rms_mean,rms_std,rms_max,zcr_mean,silence_ratio,pause_count,total_pause_sec,longest_pause_sec,pitch_mean_hz,pitch_std_hz,pitch_min_hz,pitch_max_hz,word_count,speech_rate_wpm,negative_word_count,positive_word_count,uncertainty_word_count,cognitive_word_count,first_person_count,sentiment_score,linguistic_stress_score,linguistic_cognitive_load_score,emotional_load_score,stress_score,cognitive_load_score,voice_emotional_load_score,emotion_label,voice_state_label
ring,1779931774.7692177,11734461,8791421,9196412,-493,723,518,8,-23,14,2777,2782,2802,87.6,,,95.68,44.68,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931774.7692177,11734599,8791787,9197322,-492,720,530,9,-26,14,2777,2782,2802,87.6,,,95.68,44.68,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931774.7692177,11734998,8791021,9196634,-507,721,497,9,-26,14,2777,2782,2802,87.6,,,95.68,44.68,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931774.7692177,11734651,8790841,9196267,-485,728,531,7,-29,19,2777,2782,2802,87.6,,,95.68,44.68,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931774.7692177,11734335,8790569,9195939,-497,733,516,7,-29,19,2777,2782,2802,87.6,,,95.68,44.68,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931774.9592865,11734573,8791721,9197420,-497,733,516,7,-29,19,2777,2782,2802,87.6,,,95.68,44.68,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931774.9592865,11734846,8792019,9197667,-478,723,425,16,-32,10,2777,2782,2802,87.6,,,95.68,44.68,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931774.9592865,11734983,8791144,9197232,-491,726,511,16,-32,10,2777,2782,2802,87.6,,,95.68,44.68,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931774.9592865,11734896,8791047,9197177,-472,725,544,5,-27,21,2777,2782,2802,87.6,,,95.68,44.68,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931774.9592865,11735418,8790923,9197304,-492,726,524,5,-27,21,2777,2782,2802,87.6,,,95.68,44.68,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931775.173182,11735280,8792004,9198531,-485,725,520,11,-26,14,2780,2785,2803,87.6,,,95.68,44.68,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931775.173182,11735179,8792303,9198223,-488,729,532,11,-26,14,2780,2785,2803,87.6,,,95.68,44.68,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931775.173182,11735025,8791293,9198003,-477,724,526,13,-26,19,2780,2785,2803,87.6,,,95.68,44.68,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931775.173182,11735196,8791402,9198447,-468,744,517,13,-26,19,2780,2785,2803,87.6,,,95.68,44.68,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931775.173182,11735973,8791505,9199453,-477,728,486,9,-28,14,2780,2785,2803,87.6,,,95.68,44.68,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931775.3634355,11737125,8792874,9201379,-472,729,500,9,-28,14,2780,2785,2803,87.6,,,95.68,44.68,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931775.3634355,11737116,8793506,9201207,-480,723,524,2,-27,13,2780,2785,2803,87.6,,,95.68,44.68,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931775.3634355,11737302,8792326,9201020,-475,728,552,2,-27,13,2780,2785,2803,87.6,,,95.68,44.68,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931775.3634355,11737005,8791989,9200649,-489,725,547,13,-27,14,2780,2785,2803,87.6,,,95.68,44.68,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931775.3634355,11736518,8791648,9200897,-495,720,514,13,-27,14,2780,2785,2803,87.6,,,95.68,44.68,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931775.5530372,11735580,8792474,9200790,-468,710,506,7,-25,19,2780,2785,2803,87.6,,,95.68,44.68,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931775.5530372,11734735,8792668,9199630,-476,736,518,7,-25,19,2780,2785,2803,87.6,,,95.68,44.68,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931775.5530372,11734392,8791488,9199430,-459,725,552,8,-30,18,2780,2785,2803,87.6,,,95.68,44.68,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931775.5530372,11734538,8791319,9199376,-461,722,534,8,-30,18,2780,2785,2803,87.6,,,95.68,44.68,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931775.5530372,11734965,8791305,9200617,-476,728,503,9,-26,13,2780,2785,2803,87.6,,,95.68,44.68,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931775.7670949,11735187,8792422,9201290,-480,720,529,9,-26,13,2780,2785,2803,87.6,,,95.68,44.68,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931775.7670949,11735093,8792863,9200440,-458,724,531,9,-24,16,2780,2785,2803,87.6,,,95.68,44.68,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931775.7670949,11735272,8791833,9200776,-472,728,514,9,-24,16,2780,2785,2803,87.6,,,95.68,44.68,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931775.7670949,11735265,8791890,9201024,-487,723,526,9,-26,16,2780,2785,2803,87.6,,,95.68,44.68,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931775.7670949,11735656,8791653,9202361,-461,734,526,9,-26,16,2780,2785,2803,87.6,,,95.68,44.68,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931775.956921,11735698,8792834,9202732,-456,725,530,7,-26,15,2780,2785,2803,87.6,,,95.68,44.68,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931775.956921,11735955,8792966,9201648,-460,726,531,7,-26,15,2780,2785,2803,87.6,,,95.68,44.68,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931775.956921,11736185,8792078,9201851,-477,718,538,10,-25,13,2780,2785,2803,87.6,,,95.68,44.68,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931775.956921,11735973,8791965,9201907,-468,727,521,10,-25,13,2780,2785,2803,87.6,,,95.68,44.68,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931775.956921,11736545,8791970,9203215,-483,724,531,9,-25,15,2780,2785,2803,87.6,,,95.68,44.68,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931776.170431,11736671,8793174,9203955,-474,723,523,9,-25,15,2780,2785,2803,87.6,,,95.68,44.68,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931776.170431,11736330,8792905,9203027,-465,725,516,9,-25,16,2780,2785,2803,87.6,,,95.68,44.68,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931776.170431,11736545,8792486,9203280,-471,717,536,9,-25,16,2780,2785,2803,87.6,,,95.68,44.68,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931776.170431,11736545,8792480,9203365,-473,725,535,8,-26,16,2780,2785,2803,87.6,,,95.68,44.68,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931776.170431,11736843,8792392,9204334,-470,724,529,8,-26,16,2780,2785,2803,87.6,,,95.68,44.68,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931776.361283,11736994,8793437,9205251,-523,705,541,11,-23,14,2780,2785,2803,87.6,,,95.68,44.68,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931776.361283,11737200,8792994,9204702,-466,722,533,11,-23,14,2780,2785,2803,87.6,,,95.68,44.68,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931776.361283,11737696,8792949,9205091,-463,720,533,8,-28,16,2780,2785,2803,87.6,,,95.68,44.68,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931776.361283,11738029,8792896,9205106,-469,725,536,8,-28,16,2780,2785,2803,87.6,,,95.68,44.68,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931776.361283,11738139,8793345,9206242,-479,722,518,9,-27,14,2780,2785,2803,87.6,,,95.68,44.68,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931776.574727,11738251,8793969,9206704,-483,718,533,9,-27,14,2780,2785,2803,87.6,,,95.68,44.68,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931776.574727,11738480,8793260,9205812,-476,722,540,9,-25,15,2780,2785,2803,87.6,,,95.68,44.68,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931776.574727,11738609,8793201,9205829,-462,717,563,9,-25,15,2780,2785,2803,87.6,,,95.68,44.68,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931776.574727,11738523,8793118,9205677,-486,730,518,10,-26,14,2780,2785,2803,87.6,,,95.68,44.68,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931776.574727,11738582,8793899,9207078,-459,722,532,10,-26,14,2780,2785,2803,87.6,,,95.68,44.68,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931776.7649949,11738523,8794294,9207675,-454,730,530,9,-24,14,2780,2785,2803,87.6,,,95.68,44.68,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931776.7649949,11738609,8793411,9206643,-474,727,532,9,-24,14,2780,2785,2803,87.6,,,95.68,44.68,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931776.7649949,11738650,8793495,9206818,-474,723,531,9,-27,14,2780,2785,2803,87.6,,,95.68,44.68,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931776.7649949,11739095,8793376,9206724,-460,721,535,9,-27,14,2780,2785,2803,87.6,,,95.68,44.68,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931776.7649949,11738907,8794359,9207988,-471,721,542,9,-26,16,2780,2785,2803,87.6,,,95.68,44.68,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931776.9548917,11739016,8794633,9208457,-476,729,510,9,-26,16,2780,2785,2803,83.81,,,95.76,45.74,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931776.9548917,11739034,8793722,9207263,-478,719,544,10,-27,13,2780,2785,2803,83.81,,,95.76,45.74,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931776.9548917,11739222,8793523,9207315,-454,727,538,10,-27,13,2780,2785,2803,83.81,,,95.76,45.74,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931776.9548917,11739385,8793391,9207287,-467,728,533,12,-26,12,2780,2785,2803,83.81,,,95.76,45.74,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931776.9548917,11739547,8794473,9208554,-470,728,532,12,-26,12,2780,2785,2803,83.81,,,95.76,45.74,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931777.1674595,11739513,8794811,9208681,-468,726,530,9,-27,15,2780,2785,2803,83.81,,,95.76,45.74,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931777.1674595,11739468,8793799,9208066,-467,729,531,9,-27,15,2780,2785,2803,83.81,,,95.76,45.74,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931777.1674595,11739471,8793776,9208053,-472,723,517,9,-26,13,2780,2785,2803,83.81,,,95.76,45.74,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931777.1674595,11739385,8793588,9207964,-474,729,542,9,-26,13,2780,2785,2803,83.81,,,95.76,45.74,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931777.1674595,11739486,8794453,9209079,-480,721,544,9,-25,15,2780,2785,2803,83.81,,,95.76,45.74,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931777.3579967,11739563,8794821,9208606,-469,731,532,9,-25,15,2780,2785,2803,83.81,,,95.76,45.74,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931777.3579967,11739565,8793782,9208270,-476,726,533,9,-24,14,2780,2785,2803,83.81,,,95.76,45.74,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931777.3579967,11739580,8793709,9208407,-486,724,522,9,-24,14,2780,2785,2803,83.81,,,95.76,45.74,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931777.3579967,11739853,8793642,9209055,-487,726,522,11,-16,15,2780,2785,2803,83.81,,,95.76,45.74,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931777.3579967,11740161,8794922,9210284,-482,731,513,11,-16,15,2780,2785,2803,83.81,,,95.76,45.74,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931777.571868,11740135,8795352,9209659,-492,726,507,5,-30,14,2780,2785,2803,83.81,,,95.76,45.74,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931777.571868,11740024,8794057,9209050,-471,721,565,5,-30,14,2780,2785,2803,83.81,,,95.76,45.74,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931777.571868,11739358,8793691,9208506,-474,731,528,11,-24,15,2780,2785,2803,83.81,,,95.76,45.74,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931777.571868,11739077,8793369,9209105,-476,723,497,11,-24,15,2780,2785,2803,83.81,,,95.76,45.74,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931777.571868,11739709,8794575,9209794,-510,723,538,10,-26,11,2780,2785,2803,83.81,,,95.76,45.74,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931777.7615135,11739580,8794962,9209218,-485,719,548,10,-26,11,2780,2785,2803,83.81,,,95.76,45.74,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931777.7615135,11739829,8793886,9209224,-466,724,520,12,-26,16,2780,2785,2803,83.81,,,95.76,45.74,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931777.7615135,11739649,8793694,9209118,-476,726,513,12,-26,16,2780,2785,2803,83.81,,,95.76,45.74,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931777.7615135,11739957,8793595,9210421,-497,715,533,9,-26,13,2780,2785,2803,83.81,,,95.76,45.74,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931777.7615135,11740298,8794796,9210889,-497,715,533,9,-26,13,2780,2785,2803,83.81,,,95.76,45.74,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931777.952351,11740816,8795414,9210919,-503,722,530,9,-26,13,2780,2785,2803,83.81,,,95.76,45.74,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931777.952351,11742574,8795116,9212585,-504,718,526,11,-25,17,2780,2785,2803,83.81,,,95.76,45.74,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931777.952351,11742916,8794984,9212548,-501,720,568,11,-25,17,2780,2785,2803,83.81,,,95.76,45.74,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931777.952351,11743888,8794967,9214222,-518,719,635,20,-29,19,2780,2785,2803,83.81,,,95.76,45.74,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931777.952351,11745842,8796836,9216044,-423,814,638,20,-29,19,2780,2785,2803,83.81,,,95.76,45.74,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931778.1665566,11745357,8797005,9214922,-319,781,382,29,-13,12,2780,2785,2803,83.81,,,95.76,45.74,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931778.1665566,11745920,8796843,9216292,-436,791,427,29,-13,12,2780,2785,2803,83.81,,,95.76,45.74,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931778.1665566,11745868,8796020,9214750,-569,731,247,-2,-55,-2,2780,2785,2803,83.81,,,95.76,45.74,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931778.1665566,11747974,8796136,9216842,-452,728,701,-2,-55,-2,2780,2785,2803,83.81,,,95.76,45.74,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931778.1665566,11749630,8796955,9216724,-534,641,618,10,2,9,2780,2785,2803,83.81,,,95.76,45.74,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931778.3558214,11751942,8794283,9210860,-544,738,598,10,2,9,2780,2785,2803,83.81,,,95.76,45.74,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931778.3558214,11761650,8795809,9214859,-517,800,627,82,78,-66,2780,2785,2803,83.81,,,95.76,45.74,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931778.3558214,11760268,8793278,9209300,-699,585,208,82,78,-66,2780,2785,2803,83.81,,,95.76,45.74,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931778.3558214,11756097,8791388,9207000,-489,778,426,5,2,49,2780,2785,2803,83.81,,,95.76,45.74,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931778.3558214,11762325,8795910,9219038,-558,759,438,5,2,49,2780,2785,2803,83.81,,,95.76,45.74,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931778.5695276,11762914,8793111,9210878,-588,659,176,87,87,-50,2780,2785,2803,83.81,,,95.76,45.74,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931778.5695276,11764424,8794339,9213756,-671,673,46,87,87,-50,2780,2785,2803,83.81,,,95.76,45.74,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931778.5695276,11764176,8794627,9218044,-693,566,-150,34,54,-74,2780,2785,2803,83.81,,,95.76,45.74,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931778.5695276,11767324,8800904,9232594,-532,697,87,34,54,-74,2780,2785,2803,83.81,,,95.76,45.74,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931778.5695276,11766036,8799822,9240073,-539,609,110,1,1,-14,2780,2785,2803,83.81,,,95.76,45.74,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931778.7593725,11769441,8800777,9244741,-955,448,56,1,1,-14,2780,2785,2803,83.81,,,95.76,45.74,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931778.7593725,11766907,8791508,9218879,-1260,365,-115,19,-237,148,2780,2785,2803,83.81,,,95.76,45.74,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931778.7593725,11754082,8785185,9198815,-271,760,370,19,-237,148,2780,2785,2803,83.81,,,95.76,45.74,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931778.7593725,11744205,8785284,9195691,-492,722,327,18,-76,70,2780,2785,2803,83.81,,,95.76,45.74,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931778.7593725,11739367,8785860,9195702,-535,761,423,18,-76,70,2780,2785,2803,83.81,,,95.76,45.74,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931778.9506466,11735835,8785719,9195881,-549,754,395,0,-90,55,2780,2785,2803,83.81,,,95.76,45.74,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931778.9506466,11733583,8785788,9196400,-472,782,414,0,-90,55,2780,2785,2803,83.81,,,95.76,45.74,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931778.9506466,11733668,8786009,9198029,-434,783,454,0,-55,25,2780,2785,2803,83.81,,,95.76,45.74,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931778.9506466,11734299,8787285,9200338,-453,756,473,0,-55,25,2780,2785,2803,83.81,,,95.76,45.74,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931778.9506466,11735247,8787960,9201796,-459,770,465,28,-45,-1,2780,2785,2803,83.81,,,95.76,45.74,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931779.1631489,11734983,8787365,9202574,-446,766,412,28,-45,-1,2785,2789,2805,85.06,,,95.71,44.11,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931779.1631489,11735698,8787564,9204092,-518,743,462,11,-44,5,2785,2789,2805,85.06,,,95.71,44.11,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931779.1631489,11735690,8787210,9204317,-540,773,454,11,-44,5,2785,2789,2805,85.06,,,95.71,44.11,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931779.1631489,11735740,8788173,9206299,-490,786,500,4,-12,4,2785,2789,2805,85.06,,,95.71,44.11,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931779.1631489,11737336,8789312,9208448,-534,746,467,4,-12,4,2785,2789,2805,85.06,,,95.71,44.11,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931779.3531165,11738361,8788740,9209254,-520,751,452,6,-29,18,2785,2789,2805,85.06,,,95.71,44.11,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931779.3531165,11738387,8788610,9209353,-482,750,472,6,-29,18,2785,2789,2805,85.06,,,95.71,44.11,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931779.3531165,11737825,8788075,9208717,-433,757,447,8,-25,16,2785,2789,2805,85.06,,,95.71,44.11,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931779.3531165,11737464,8788888,9209043,-464,754,449,8,-25,16,2785,2789,2805,85.06,,,95.71,44.11,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931779.3531165,11737720,8789484,9208791,-480,751,495,4,-27,11,2785,2789,2805,85.06,,,95.71,44.11,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931779.5680718,11737984,8788664,9209401,-518,736,475,4,-27,11,2785,2789,2805,85.06,,,95.71,44.11,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931779.5680718,11738002,8788771,9209551,-485,741,510,10,-32,15,2785,2789,2805,85.06,,,95.71,44.11,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931779.5680718,11738666,8788959,9211115,-499,754,530,10,-32,15,2785,2789,2805,85.06,,,95.71,44.11,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931779.5680718,11738387,8790628,9212449,-517,770,455,26,-27,10,2785,2789,2805,85.06,,,95.71,44.11,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931779.5680718,11739836,8792221,9214018,-502,739,460,26,-27,10,2785,2789,2805,85.06,,,95.71,44.11,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931779.7560012,11739854,8791282,9214278,-474,714,433,9,-25,10,2785,2789,2805,85.06,,,95.71,44.11,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931779.7560012,11738933,8790856,9212724,-512,771,421,9,-25,10,2785,2789,2805,85.06,,,95.71,44.11,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931779.7560012,11739444,8790890,9214177,-520,748,467,3,-29,17,2785,2789,2805,85.06,,,95.71,44.11,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931779.7560012,11739683,8791729,9214230,-489,741,496,3,-29,17,2785,2789,2805,85.06,,,95.71,44.11,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931779.7560012,11739735,8792225,9213764,-482,736,519,8,-28,14,2785,2789,2805,85.06,,,95.71,44.11,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931779.97045,11739656,8791222,9214071,-519,737,472,8,-28,14,2785,2789,2805,85.06,,,95.71,44.11,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779931779.97045,11740186,8791034,9214250,-471,758,471,13,-33,17,2785,2789,2805,85.06,,,95.71,44.11,models,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
