row_type,timestamp,green,red,ir,accX,accY,accZ,gyroX,gyroY,gyroZ,temp0,temp1,temp2,hr,bp_sys,bp_dia,spo2,resp_rate,metrics_source,gesture_event,gesture_gyro_mag,gesture_accel_delta,voice_session_id,voice_trigger,voice_transcript,voice_confidence,voice_started_at,voice_ended_at,voice_duration_sec,audio_file,audio_mime_type,rms_mean,rms_std,rms_max,zcr_mean,silence_ratio,pause_count,total_pause_sec,longest_pause_sec,pitch_mean_hz,pitch_std_hz,pitch_min_hz,pitch_max_hz,word_count,speech_rate_wpm,negative_word_count,positive_word_count,uncertainty_word_count,cognitive_word_count,first_person_count,sentiment_score,linguistic_stress_score,linguistic_cognitive_load_score,emotional_load_score,stress_score,cognitive_load_score,voice_emotional_load_score,emotion_label,voice_state_label
ring,1779932479.2951334,11731911,8949731,9462379,370,669,792,86,9,-5,2839,2853,2846,,,,,,buffering 40/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932479.2951334,11735818,8950715,9464115,370,719,845,86,9,-5,2839,2853,2846,,,,,,buffering 40/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932479.4860144,11738437,8951325,9465775,333,735,707,110,4,5,2839,2853,2846,,,,,,buffering 45/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932479.4860144,11740374,8952205,9467465,278,795,573,110,4,5,2839,2853,2846,,,,,,buffering 45/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932479.4860144,11742448,8953084,9469446,236,820,427,123,-43,7,2839,2853,2846,,,,,,buffering 45/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932479.4860144,11742925,8953969,9470702,240,832,243,123,-43,7,2839,2853,2846,,,,,,buffering 45/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932479.4860144,11743863,8954939,9471507,370,719,845,85,-47,35,2839,2853,2846,,,,,,buffering 45/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932479.6997201,11743411,8955083,9472270,291,869,101,85,-47,35,2839,2853,2846,,,,,,buffering 50/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932479.6997201,11743907,8955627,9473258,295,869,87,69,-41,18,2839,2853,2846,,,,,,buffering 50/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932479.6997201,11744708,8956086,9474712,285,861,50,69,-41,18,2839,2853,2846,,,,,,buffering 50/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932479.6997201,11744008,8957044,9475248,273,869,-25,33,-12,7,2839,2853,2846,,,,,,buffering 50/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932479.6997201,11743753,8957714,9475381,266,904,31,33,-12,7,2839,2853,2846,,,,,,buffering 50/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932479.8898578,11743797,8957288,9475773,267,944,128,-4,8,6,2839,2853,2846,,,,,,buffering 55/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932479.8898578,11744759,8957621,9476091,340,956,239,-4,8,6,2839,2853,2846,,,,,,buffering 55/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932479.8898578,11744810,8958026,9477318,251,966,193,25,-5,0,2839,2853,2846,,,,,,buffering 55/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932479.8898578,11744954,8959197,9478240,228,950,159,25,-5,0,2839,2853,2846,,,,,,buffering 55/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932479.8898578,11745153,8960024,9478456,266,904,31,21,-19,16,2839,2853,2846,,,,,,buffering 55/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932480.103174,11745595,8959874,9479017,274,969,162,21,-19,16,2839,2853,2846,,,,,,buffering 60/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932480.103174,11746329,8960111,9479650,264,961,128,22,-29,13,2839,2853,2846,,,,,,buffering 60/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932480.103174,11747080,8960603,9480775,257,940,77,22,-29,13,2839,2853,2846,,,,,,buffering 60/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932480.103174,11747454,8961501,9481465,238,933,48,13,-27,11,2839,2853,2846,,,,,,buffering 60/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932480.103174,11748087,8961706,9481507,266,904,31,13,-27,11,2839,2853,2846,,,,,,buffering 60/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932480.2929797,11749092,8961782,9482049,238,955,89,9,-27,17,2839,2853,2846,,,,,,buffering 65/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932480.2929797,11749136,8961808,9482234,264,959,154,9,-27,17,2839,2853,2846,,,,,,buffering 65/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932480.2929797,11749170,8962293,9482818,230,948,73,-2,-16,17,2839,2853,2846,,,,,,buffering 65/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932480.2929797,11749579,8962669,9483276,246,947,118,-2,-16,17,2839,2853,2846,,,,,,buffering 65/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932480.2929797,11749792,8962421,9482990,295,959,165,-5,20,-1,2839,2853,2846,,,,,,buffering 65/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932480.5076137,11750041,8962555,9483193,261,962,139,-5,20,-1,2839,2853,2846,,,,,,buffering 70/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932480.5076137,11749973,8962741,9483439,260,969,181,0,-4,-1,2839,2853,2846,,,,,,buffering 70/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932480.5076137,11750116,8963406,9484229,207,955,149,0,-4,-1,2839,2853,2846,,,,,,buffering 70/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932480.5076137,11750090,8963683,9484758,152,942,139,-16,19,-2,2839,2853,2846,,,,,,buffering 70/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932480.5076137,11749869,8963254,9484204,177,932,181,-16,19,-2,2839,2853,2846,,,,,,buffering 70/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932480.6982884,11748879,8963371,9484145,198,938,196,-28,47,-18,2839,2853,2846,,,,,,buffering 75/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932480.6982884,11749152,8963568,9484520,146,978,300,-28,47,-18,2839,2853,2846,,,,,,buffering 75/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932480.6982884,11749844,8964441,9485658,113,989,426,-28,47,-18,2839,2853,2846,,,,,,buffering 75/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932480.6982884,11750391,8964901,9486548,113,989,426,12,6,-11,2839,2853,2846,,,,,,buffering 75/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932480.6982884,11751575,8964740,9486867,46,1003,404,12,6,-11,2839,2853,2846,,,,,,buffering 75/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932480.8866472,11752625,8965310,9488110,34,965,338,31,-31,-14,2839,2853,2846,,,,,,buffering 80/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932480.8866472,11753724,8965855,9488914,-41,956,305,31,-31,-14,2839,2853,2846,,,,,,buffering 80/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932480.8866472,11755174,8966731,9490068,-1,931,213,10,-8,-5,2839,2853,2846,,,,,,buffering 80/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932480.8866472,11756242,8967094,9490419,-26,975,250,10,-8,-5,2839,2853,2846,,,,,,buffering 80/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932480.8866472,11756891,8966680,9490210,-31,1005,360,29,-33,16,2839,2853,2846,,,,,,buffering 80/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932481.100965,11757538,8967156,9491509,-66,968,230,29,-33,16,2839,2853,2846,,,,,,buffering 85/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932481.100965,11757418,8965750,9489752,-52,802,-59,-353,451,-298,2839,2853,2846,,,,,,buffering 85/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932481.100965,11761172,8959279,9478657,23,-622,-1935,-353,451,-298,2839,2853,2846,,,,,,buffering 85/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932481.100965,11754954,8958956,9478167,-1889,-130,1559,-167,318,-291,2839,2853,2846,,,,,,buffering 85/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932481.100965,11753366,8958685,9476916,-1125,583,1878,-167,318,-291,2839,2853,2846,,,,,,buffering 85/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932481.2911425,11752259,8959798,9477684,-1705,952,1721,515,-431,328,2839,2853,2846,,,,,,buffering 90/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932481.2911425,11755859,8964187,9484979,-2512,-86,1252,515,-431,328,2839,2853,2846,,,,,,buffering 90/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932481.2911425,11760456,8963374,9483843,-1691,-446,750,339,-349,115,2839,2853,2846,,,,,,buffering 90/750,double_wave_toggle,349.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932481.2911425,11779660,8959077,9471810,1183,-2121,-3335,339,-349,115,2839,2853,2846,,,,,,buffering 90/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932481.2911425,11762196,8954060,9463342,-1173,-903,394,-402,602,-575,2839,2853,2846,,,,,,buffering 90/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932481.5044644,11763758,8950508,9456858,-1555,257,478,-402,602,-575,2839,2853,2846,,,,,,buffering 95/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932481.5044644,11751901,8953525,9462819,-1797,1032,1657,166,-157,119,2839,2853,2846,,,,,,buffering 95/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932481.5044644,11746072,8956976,9467838,-1979,-535,210,166,-157,119,2839,2853,2846,,,,,,buffering 95/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932481.5044644,11747899,8959445,9471236,-2042,-153,736,274,-474,387,2839,2853,2846,,,,,,buffering 95/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932481.5044644,11749145,8960748,9474442,-1207,38,1087,274,-474,387,2839,2853,2846,,,,,,buffering 95/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932481.6948826,11750628,8962243,9476435,-909,-149,163,136,-167,192,2839,2853,2846,,,,,,buffering 100/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932481.6948826,11751695,8962996,9478227,-268,376,-143,136,-167,192,2839,2853,2846,,,,,,buffering 100/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932481.6948826,11751423,8963669,9478319,-8,769,269,63,-47,67,2839,2853,2846,,,,,,buffering 100/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932481.6948826,11750621,8964054,9477561,23,838,146,63,-47,67,2839,2853,2846,,,,,,buffering 100/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932481.6948826,11750373,8964172,9478555,-117,996,270,60,-26,32,2839,2853,2846,,,,,,buffering 100/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932481.8845704,11751287,8964997,9479833,-212,924,140,60,-26,32,2839,2848,2854,,,,,,buffering 105/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932481.8845704,11751506,8965225,9480519,-23,841,121,1,-11,11,2839,2848,2854,,,,,,buffering 105/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932481.8845704,11752259,8966110,9481388,-107,933,224,1,-11,11,2839,2848,2854,,,,,,buffering 105/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932481.8845704,11752353,8966332,9481301,-104,958,351,3,-17,8,2839,2848,2854,,,,,,buffering 105/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932481.8845704,11752821,8966332,9481892,-184,976,325,3,-17,8,2839,2848,2854,,,,,,buffering 105/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932482.0987837,11753332,8966553,9482386,-190,940,322,5,-16,15,2839,2848,2854,,,,,,buffering 110/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932482.0987837,11753562,8966840,9483139,-149,978,462,5,-16,15,2839,2848,2854,,,,,,buffering 110/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932482.0987837,11753837,8967452,9483678,-202,950,326,15,-30,23,2839,2848,2854,,,,,,buffering 110/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932482.0987837,11754195,8967615,9483764,-172,944,299,15,-30,23,2839,2848,2854,,,,,,buffering 110/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932482.0987837,11755158,8968050,9484591,-156,959,301,20,-40,31,2839,2848,2854,,,,,,buffering 110/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932482.2885888,11755415,8968311,9484814,-33,910,262,20,-40,31,2839,2848,2854,,,,,,buffering 115/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932482.2885888,11755644,8968922,9485506,-142,975,289,25,-29,28,2839,2848,2854,,,,,,buffering 115/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932482.2885888,11756028,8969179,9485987,-134,961,243,25,-29,28,2839,2848,2854,,,,,,buffering 115/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932482.2885888,11756814,8969297,9486336,-90,967,286,17,-29,24,2839,2848,2854,,,,,,buffering 115/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932482.2885888,11759545,8971329,9489819,-91,897,186,17,-29,24,2839,2848,2854,,,,,,buffering 115/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932482.5011163,11762734,8968306,9487652,509,-85,-1244,-613,713,-736,2839,2848,2854,,,,,,buffering 120/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932482.5011163,11758980,8960430,9476026,-1566,-794,-208,-613,713,-736,2839,2848,2854,,,,,,buffering 120/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932482.5011163,11757369,8955527,9469172,-2151,234,1615,-19,-122,-48,2839,2848,2854,,,,,,buffering 120/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932482.5011163,11752856,8958034,9472788,-2072,722,1857,-19,-122,-48,2839,2848,2854,,,,,,buffering 120/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932482.5011163,11751524,8959990,9474021,-2201,-410,142,359,-414,524,2839,2848,2854,,,,,,buffering 120/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932482.6921668,11755875,8964839,9482029,-2028,218,1461,359,-414,524,2839,2848,2854,,,,,,buffering 125/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932482.6921668,11760080,8971040,9489987,-984,-712,749,-168,267,-486,2839,2848,2854,,,,,,buffering 125/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932482.6921668,11776257,8968126,9485684,-840,-1412,-3999,-168,267,-486,2839,2848,2854,,,,,,buffering 125/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932482.6921668,11766112,8957774,9467461,-381,87,1578,-389,175,-504,2839,2848,2854,,,,,,buffering 125/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932482.6921668,11768740,8953749,9459266,-1898,411,820,-389,175,-504,2839,2848,2854,,,,,,buffering 125/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932482.8821535,11759433,8956487,9462184,-1721,278,757,42,6,121,2839,2848,2854,,,,,,buffering 130/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932482.8821535,11750730,8961059,9468856,-2049,-448,-252,42,6,121,2839,2848,2854,,,,,,buffering 130/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932482.8821535,11751592,8963647,9474204,-1774,255,1427,439,-520,393,2839,2848,2854,,,,,,buffering 130/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932482.8821535,11748854,8964329,9476442,-1605,-217,872,439,-520,393,2839,2848,2854,,,,,,buffering 130/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932482.8821535,11749827,8965469,9478768,-990,-420,-114,186,-348,212,2839,2848,2854,,,,,,buffering 130/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932483.095652,11750228,8965103,9478730,-371,232,-309,186,-348,212,2839,2848,2854,,,,,,buffering 135/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
