row_type,timestamp,green,red,ir,accX,accY,accZ,gyroX,gyroY,gyroZ,temp0,temp1,temp2,hr,bp_sys,bp_dia,spo2,resp_rate,metrics_source,gesture_event,gesture_gyro_mag,gesture_accel_delta,voice_session_id,voice_trigger,voice_transcript,voice_confidence,voice_started_at,voice_ended_at,voice_duration_sec,audio_file,audio_mime_type,rms_mean,rms_std,rms_max,zcr_mean,silence_ratio,pause_count,total_pause_sec,longest_pause_sec,pitch_mean_hz,pitch_std_hz,pitch_min_hz,pitch_max_hz,word_count,speech_rate_wpm,negative_word_count,positive_word_count,uncertainty_word_count,cognitive_word_count,first_person_count,sentiment_score,linguistic_stress_score,linguistic_cognitive_load_score,emotional_load_score,stress_score,cognitive_load_score,voice_emotional_load_score,emotion_label,voice_state_label
ring,1779932703.7826445,11432295,8439813,8511684,-92,975,-116,10,-26,15,2780,2785,2814,,,,,,buffering 5/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932703.7826445,11433078,8439802,8511801,-88,975,-118,10,-26,15,2780,2785,2814,,,,,,buffering 5/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932703.7826445,11433386,8439744,8511858,-91,975,-119,10,-26,14,2780,2785,2814,,,,,,buffering 5/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932703.7826445,11433991,8440447,8512595,-90,974,-117,10,-26,14,2780,2785,2814,,,,,,buffering 5/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932703.7826445,11434084,8440639,8512464,-90,975,-116,10,-26,15,2780,2785,2814,,,,,,buffering 5/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932703.9958403,11434068,8439927,8512010,-90,973,-118,10,-26,15,2780,2785,2814,,,,,,buffering 10/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932703.9958403,11434127,8439885,8512000,-91,975,-115,10,-26,15,2780,2785,2814,,,,,,buffering 10/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932703.9958403,11434273,8439818,8512101,-90,975,-116,10,-26,15,2780,2785,2814,,,,,,buffering 10/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932703.9958403,11434393,8440466,8512641,-89,975,-117,10,-26,15,2780,2785,2814,,,,,,buffering 10/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932703.9958403,11434111,8440748,8512317,-89,973,-119,10,-26,15,2780,2785,2814,,,,,,buffering 10/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932704.1856363,11434554,8439876,8512058,-91,978,-118,10,-26,15,2780,2785,2814,,,,,,buffering 15/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932704.1856363,11434409,8439838,8512003,-91,974,-117,10,-26,15,2780,2785,2814,,,,,,buffering 15/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932704.1856363,11434579,8439784,8512393,-90,974,-117,10,-26,15,2780,2785,2814,,,,,,buffering 15/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932704.1856363,11434375,8440411,8512648,-89,974,-119,10,-26,15,2780,2785,2814,,,,,,buffering 15/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932704.1856363,11434409,8440715,8512165,-91,973,-117,10,-26,15,2780,2785,2814,,,,,,buffering 15/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932704.3762546,11434418,8439927,8512040,-91,973,-117,10,-26,15,2780,2785,2814,,,,,,buffering 20/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932704.3762546,11434461,8439832,8512053,-91,975,-117,10,-26,15,2780,2785,2814,,,,,,buffering 20/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932704.3762546,11434666,8439783,8512565,-90,974,-118,10,-26,15,2780,2785,2814,,,,,,buffering 20/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932704.3762546,11434536,8440418,8512722,-90,974,-119,10,-26,15,2780,2785,2814,,,,,,buffering 20/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932704.3762546,11434665,8440783,8512078,-90,973,-117,10,-26,15,2780,2785,2814,,,,,,buffering 20/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932704.5905757,11434571,8439958,8512086,-91,974,-117,10,-26,15,2780,2785,2814,,,,,,buffering 25/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932704.5905757,11434486,8439910,8511914,-90,975,-117,10,-26,15,2780,2785,2814,,,,,,buffering 25/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932704.5905757,11434691,8439730,8512779,-90,975,-119,10,-26,15,2780,2785,2814,,,,,,buffering 25/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932704.5905757,11434478,8440414,8512710,-91,973,-117,10,-26,15,2780,2785,2814,,,,,,buffering 25/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932704.5905757,11434393,8440783,8512178,-91,976,-115,10,-26,15,2780,2785,2814,,,,,,buffering 25/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932704.7808027,11434400,8439907,8511981,-89,975,-118,10,-26,15,2780,2785,2814,,,,,,buffering 30/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932704.7808027,11434571,8439835,8511939,-89,974,-119,10,-26,15,2780,2785,2814,,,,,,buffering 30/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932704.7808027,11434631,8439718,8512737,-90,975,-118,10,-26,15,2780,2785,2814,,,,,,buffering 30/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932704.7808027,11434698,8440401,8512790,-92,976,-117,10,-26,15,2780,2785,2814,,,,,,buffering 30/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932704.7808027,11434298,8440751,8512141,-92,974,-116,10,-26,15,2780,2785,2814,,,,,,buffering 30/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932704.9936423,11434461,8439886,8512048,-92,976,-116,10,-26,15,2780,2785,2814,,,,,,buffering 35/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932704.9936423,11434444,8439851,8511909,-89,972,-119,10,-26,15,2780,2785,2814,,,,,,buffering 35/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932704.9936423,11434539,8439747,8512635,-90,975,-120,10,-26,15,2780,2785,2814,,,,,,buffering 35/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932704.9936423,11434691,8440432,8512810,-91,973,-117,10,-26,15,2780,2785,2814,,,,,,buffering 35/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932704.9936423,11434375,8440651,8512123,-92,974,-116,10,-26,15,2780,2785,2814,,,,,,buffering 35/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932705.183861,11434607,8439934,8512023,-91,976,-116,10,-26,15,2780,2785,2814,,,,,,buffering 40/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932705.183861,11434359,8439874,8511910,-90,974,-118,10,-26,15,2780,2785,2814,,,,,,buffering 40/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932705.183861,11434698,8439780,8512625,-91,976,-119,10,-26,15,2780,2785,2814,,,,,,buffering 40/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932705.183861,11434631,8440487,8512902,-91,973,-119,10,-26,15,2780,2785,2814,,,,,,buffering 40/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932705.183861,11434571,8440387,8512154,-91,975,-114,10,-26,15,2780,2785,2814,,,,,,buffering 40/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932705.373473,11434632,8439928,8512030,-89,978,-117,10,-26,15,2780,2785,2814,,,,,,buffering 45/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932705.373473,11434325,8439842,8511939,-88,977,-119,10,-26,15,2780,2785,2814,,,,,,buffering 45/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932705.373473,11434495,8439985,8512597,-89,975,-118,9,-26,15,2780,2785,2814,,,,,,buffering 45/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932705.373473,11434442,8440525,8512971,-90,974,-115,9,-26,15,2780,2785,2814,,,,,,buffering 45/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932705.373473,11434442,8440152,8512116,-91,975,-114,10,-26,15,2780,2785,2814,,,,,,buffering 45/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932705.5873442,11434683,8439866,8512040,-88,974,-116,10,-26,15,2780,2785,2814,,,,,,buffering 50/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932705.5873442,11434861,8439842,8512023,-89,978,-117,10,-26,15,2780,2785,2814,,,,,,buffering 50/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932705.5873442,11434811,8440281,8512589,-90,975,-117,10,-26,15,2780,2785,2814,,,,,,buffering 50/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932705.5873442,11434486,8440502,8512935,-91,978,-115,10,-26,15,2780,2785,2814,,,,,,buffering 50/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932705.5873442,11434468,8439983,8512106,-91,975,-114,10,-26,15,2780,2785,2814,,,,,,buffering 50/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932705.7778084,11434656,8439903,8512051,-88,976,-119,10,-26,15,2780,2785,2814,,,,,,buffering 55/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932705.7778084,11434539,8439787,8511888,-89,975,-114,10,-26,15,2780,2785,2814,,,,,,buffering 55/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932705.7778084,11434700,8440411,8512589,-90,974,-114,10,-26,15,2780,2785,2814,,,,,,buffering 55/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932705.7778084,11434529,8440605,8513032,-88,975,-115,10,-26,15,2780,2785,2814,,,,,,buffering 55/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932705.7778084,11434435,8440030,8512089,-91,975,-114,10,-26,15,2780,2785,2814,,,,,,buffering 55/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932705.9924462,11434665,8439854,8512071,-88,975,-117,10,-26,15,2780,2785,2814,,,,,,buffering 60/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932705.9924462,11434393,8439841,8511824,-91,975,-118,10,-26,15,2780,2785,2814,,,,,,buffering 60/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932705.9924462,11434427,8440547,8512662,-90,973,-115,10,-26,15,2780,2785,2814,,,,,,buffering 60/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932705.9924462,11434495,8440491,8512954,-91,973,-116,10,-26,15,2780,2785,2814,,,,,,buffering 60/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932705.9924462,11434375,8439938,8512135,-90,974,-116,10,-26,15,2780,2785,2814,,,,,,buffering 60/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932706.1823142,11434486,8439900,8511956,-89,977,-116,10,-26,15,2780,2785,2814,,,,,,buffering 65/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932706.1823142,11434502,8439761,8511774,-89,975,-116,10,-26,15,2780,2785,2814,,,,,,buffering 65/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932706.1823142,11434615,8440454,8512668,-89,976,-115,10,-26,15,2780,2785,2814,,,,,,buffering 65/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932706.1823142,11434511,8440600,8512950,-90,973,-114,10,-26,15,2780,2785,2814,,,,,,buffering 65/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932706.1823142,11434665,8439944,8512125,-89,974,-117,10,-26,14,2780,2785,2814,,,,,,buffering 65/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932706.371635,11434298,8439865,8512012,-89,974,-116,10,-26,14,2780,2785,2814,,,,,,buffering 70/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932706.371635,11434665,8439828,8511798,-91,976,-116,10,-26,15,2780,2785,2814,,,,,,buffering 70/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932706.371635,11434751,8440465,8512661,-91,974,-115,10,-26,15,2780,2785,2814,,,,,,buffering 70/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932706.371635,11434562,8440695,8512868,-91,974,-116,10,-26,15,2780,2785,2814,,,,,,buffering 70/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932706.371635,11434597,8439973,8512125,-91,975,-119,10,-26,15,2780,2785,2814,,,,,,buffering 70/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932706.585303,11434562,8439811,8512003,-91,975,-118,10,-26,15,2780,2785,2814,,,,,,buffering 75/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932706.585303,11434468,8439764,8511963,-89,974,-114,10,-26,15,2780,2785,2814,,,,,,buffering 75/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932706.585303,11434700,8440534,8512661,-90,975,-114,10,-26,15,2780,2785,2814,,,,,,buffering 75/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932706.585303,11434588,8440672,8512644,-90,975,-114,10,-26,15,2780,2785,2814,,,,,,buffering 75/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932706.585303,11434734,8439974,8512078,-89,974,-118,10,-26,15,2780,2785,2814,,,,,,buffering 75/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932706.7748342,11434811,8439876,8512030,-90,973,-118,10,-26,15,2780,2785,2814,,,,,,buffering 80/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932706.7748342,11434777,8439807,8512071,-91,974,-118,10,-26,15,2780,2785,2814,,,,,,buffering 80/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932706.7748342,11434691,8440437,8512644,-91,973,-115,10,-26,15,2780,2785,2814,,,,,,buffering 80/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932706.7748342,11434571,8440780,8512456,-91,974,-115,10,-26,15,2780,2785,2814,,,,,,buffering 80/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932706.7748342,11434931,8439968,8512086,-90,975,-117,10,-26,15,2780,2785,2814,,,,,,buffering 80/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932706.9884005,11434604,8439927,8511996,-90,974,-118,10,-26,15,2780,2785,2814,,,,,,buffering 85/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932706.9884005,11434946,8439802,8512178,-89,974,-117,10,-26,15,2780,2785,2814,,,,,,buffering 85/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932706.9884005,11434836,8440382,8512651,-90,975,-115,10,-26,15,2780,2785,2814,,,,,,buffering 85/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932706.9884005,11434691,8440746,8512275,-88,974,-115,10,-26,15,2780,2785,2814,,,,,,buffering 85/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932706.9884005,11434946,8439933,8512126,-90,976,-118,10,-26,15,2780,2785,2814,,,,,,buffering 85/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932707.2018206,11434588,8439871,8512071,-90,973,-117,10,-26,15,2780,2785,2814,,,,,,buffering 90/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932707.2018206,11434742,8439744,8512521,-90,974,-116,10,-26,15,2780,2785,2814,,,,,,buffering 90/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932707.2018206,11434802,8440424,8512721,-54,965,-92,9,-28,15,2780,2785,2814,,,,,,buffering 90/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932707.2018206,11434793,8440870,8512231,-94,971,-94,9,-28,15,2780,2785,2814,,,,,,buffering 90/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932707.2018206,11434784,8439937,8512063,-103,968,-143,10,-48,16,2780,2785,2814,,,,,,buffering 90/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932707.393786,11434768,8439880,8511996,-98,969,-126,10,-48,16,2780,2785,2814,,,,,,buffering 95/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932707.393786,11434656,8439681,8512592,-99,989,-125,10,-42,14,2780,2785,2814,,,,,,buffering 95/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932707.393786,11434999,8440438,8512764,-120,979,-119,10,-42,14,2780,2785,2814,,,,,,buffering 95/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932707.393786,11434965,8440881,8512102,-116,974,-113,10,-26,15,2780,2785,2814,,,,,,buffering 95/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932707.393786,11434946,8439978,8511990,-99,977,-113,10,-26,15,2780,2785,2814,,,,,,buffering 95/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932707.5827749,11434879,8439817,8511993,-100,974,-109,10,-26,15,2780,2785,2814,,,,,,buffering 100/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932707.5827749,11434904,8439717,8512716,-99,974,-108,10,-26,15,2780,2785,2814,,,,,,buffering 100/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932707.5827749,11434938,8440432,8512803,-99,974,-109,10,-26,15,2780,2785,2814,,,,,,buffering 100/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932707.5827749,11434717,8440846,8512101,-98,975,-111,10,-26,15,2780,2785,2814,,,,,,buffering 100/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932707.5827749,11434957,8439944,8512095,-101,975,-112,10,-26,15,2780,2785,2814,,,,,,buffering 100/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932707.7723215,11434768,8439739,8512033,-101,973,-110,10,-26,15,2778,2781,2814,,,,,,buffering 105/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932707.7723215,11434717,8439644,8512749,-98,976,-106,9,18,15,2778,2781,2814,,,,,,buffering 105/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932707.7723215,11435014,8440447,8512733,7,994,-41,9,18,15,2778,2781,2814,,,,,,buffering 105/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932707.7723215,11434656,8440754,8512114,-90,961,-145,9,-63,16,2778,2781,2814,,,,,,buffering 105/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932707.7723215,11434999,8439879,8512045,-107,975,-143,9,-63,16,2778,2781,2814,,,,,,buffering 105/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932707.9862206,11434793,8439841,8512036,-148,966,-148,10,-27,15,2778,2781,2814,,,,,,buffering 110/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932707.9862206,11434826,8439712,8512665,-148,974,-104,10,-27,15,2778,2781,2814,,,,,,buffering 110/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932707.9862206,11434828,8440420,8512847,-104,976,-102,10,-26,15,2778,2781,2814,,,,,,buffering 110/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932707.9862206,11434708,8440581,8512129,-104,972,-106,10,-26,15,2778,2781,2814,,,,,,buffering 110/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932707.9862206,11434972,8439894,8512123,-88,983,-101,4,41,18,2778,2781,2814,,,,,,buffering 110/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932708.176231,11434802,8439784,8511953,135,914,58,4,41,18,2778,2781,2814,,,,,,buffering 115/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932708.176231,11434766,8439750,8512607,-134,979,-145,8,-55,15,2778,2781,2814,,,,,,buffering 115/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932708.176231,11435066,8440432,8512885,-136,976,-129,8,-55,15,2778,2781,2814,,,,,,buffering 115/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932708.176231,11434955,8440402,8512132,-120,973,-132,7,-72,14,2778,2781,2814,,,,,,buffering 115/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932708.176231,11434991,8439879,8512036,-179,986,-353,7,-72,14,2778,2781,2814,,,,,,buffering 115/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932708.3894231,11434768,8439828,8511855,-97,971,-100,10,-26,15,2778,2781,2814,,,,,,buffering 120/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932708.3894231,11434861,8439818,8512648,-108,975,-95,10,-26,15,2778,2781,2814,,,,,,buffering 120/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932708.3894231,11435059,8440451,8512868,-110,975,-98,9,-26,15,2778,2781,2814,,,,,,buffering 120/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932708.3894231,11434724,8440249,8512090,-108,976,-96,9,-26,15,2778,2781,2814,,,,,,buffering 120/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932708.3894231,11434963,8439825,8512054,-111,976,-96,10,-26,15,2778,2781,2814,,,,,,buffering 120/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932708.5796974,11434870,8439764,8511939,-107,972,-97,10,-26,15,2778,2781,2814,,,,,,buffering 125/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932708.5796974,11434946,8440017,8512637,-106,976,-91,10,-26,15,2778,2781,2814,,,,,,buffering 125/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932708.5796974,11434777,8440472,8512956,-108,975,-96,10,-26,15,2778,2781,2814,,,,,,buffering 125/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932708.5796974,11434759,8440077,8512120,-109,977,-96,10,-26,15,2778,2781,2814,,,,,,buffering 125/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932708.5796974,11434852,8439886,8511994,-110,978,-95,10,-26,15,2778,2781,2814,,,,,,buffering 125/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932708.7704062,11434698,8439851,8511990,-160,978,-206,10,-26,15,2778,2781,2814,,,,,,buffering 130/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932708.7704062,11434784,8440288,8512542,-110,974,-92,10,-26,15,2778,2781,2814,,,,,,buffering 130/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932708.7704062,11434999,8440499,8513002,-108,976,-125,10,-26,15,2778,2781,2814,,,,,,buffering 130/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932708.7704062,11434698,8439978,8512111,-110,976,-95,10,-26,15,2778,2781,2814,,,,,,buffering 130/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932708.7704062,11434897,8439838,8512051,-109,975,-92,10,-22,15,2778,2781,2814,,,,,,buffering 130/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932708.984301,11434751,8439768,8511960,-103,976,-101,10,-22,15,2778,2781,2814,,,,,,buffering 135/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932708.984301,11434879,8440432,8512558,-103,977,-101,10,-25,14,2778,2781,2814,,,,,,buffering 135/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932708.984301,11435023,8440593,8512964,-111,977,-96,10,-25,14,2778,2781,2814,,,,,,buffering 135/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932708.984301,11434802,8439967,8512085,-110,976,-95,10,-26,14,2778,2781,2814,,,,,,buffering 135/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ring,1779932708.984301,11434886,8439910,8512068,-111,974,-94,10,-26,14,2778,2781,2814,,,,,,buffering 135/750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
